artistName,averageUserRating,averageUserRatingForCurrentVersion,contentAdvisoryRating,fileSizeBytes,isGameCenterEnabled,minimumOsVersion,price,primaryGenreId,releaseDate,trackName,userRatingCount,,
Nekki Limited,4.79636,4.79636,9+,372580352,TRUE,12.4,0,6014,2012-12-08T07:06:04Z,Vector: Parkour Run,20094,,
"BitMango, Inc.",4.55561,4.55561,4+,269911040,FALSE,12,0,6014,2018-12-06T22:58:44Z,Bubble Pop! Puzzle Game Legend,75042,,
"Supercent, Inc.",4.67096,4.67096,4+,268194816,FALSE,12.5,0,6014,2023-06-12T07:00:00Z,Snake Clash!,41945,,
Popcore GmbH,4.38532,4.38532,12+,344483840,FALSE,12.5,0,6014,2021-05-21T07:00:00Z,Tap Away 3D,172535,,
HOMA GAMES,4.5793,4.5793,17+,378742784,TRUE,13,0,6014,2023-07-12T07:00:00Z,Agent Hunt - Hitman Shooter,21816,,
SUPERSONIC STUDIOS LTD,4.49899,4.49899,12+,376754176,FALSE,12,0,6014,2021-10-05T07:00:00Z,Coloring Match,366314,,
Miniclip.com,4.7394,4.7394,4+,160282624,FALSE,11,0,6014,2013-02-27T19:38:23Z,8 Ball Pool™,3888934,,
Behind The App,4.62398,4.62398,17+,44351488,FALSE,12.4,0,6014,2021-03-24T07:00:00Z,Exposed - Who's Most Likely To,120185,,
Playvalve S.L.,4.85949,4.85949,4+,200507392,FALSE,12.5,0,6014,2023-11-04T07:00:00Z,Spider Solitaire #1 Card Game,6363,,
ABIGAMES PTE. LTD,4.72213,4.72213,9+,342203392,TRUE,11,0,6014,2016-11-15T01:06:30Z,Galaxy Attack: Alien Shooter,550361,,
hidea,4.88293,4.88293,12+,965108736,TRUE,11,0,6014,2021-10-12T07:00:00Z,Cats & Soup,319344,,
RUBY OYUN VE YAZILIM DANISMANLIK SANAYI TICARET ANONIM SIRKETI,4.34858,4.34858,12+,217466880,FALSE,12.5,0,6014,2020-06-29T07:00:00Z,Beauty Care!,248255,,
Zeroo Gravity Games LLC,4.90835,4.90835,17+,312977408,FALSE,11,0,6014,2023-02-05T08:00:00Z,Jackpot Friends™-Slots Casino,33563,,
峻 叶,3.51942,3.51942,9+,170627072,FALSE,11,0,6014,2023-01-06T08:00:00Z,Dog Rescue: Draw Puzzle,7774,,
Easybrain,4.46764,4.46764,12+,164593664,FALSE,14,0,6014,2023-02-15T08:00:00Z,Logic Puzzles - Clue Game,28032,,
Aidana Kengbeiil,4.17969,4.17969,4+,1114997760,FALSE,13,0,6014,2018-04-23T07:35:01Z,Car Parking Multiplayer,13262,,
SUPERSONIC STUDIOS LTD,4.53199,4.53199,12+,198251520,FALSE,12,0,6014,2023-06-21T07:00:00Z,Family Life!,7925,,
King,4.71666,4.71666,4+,400368640,FALSE,12,0,6014,2014-11-11T09:57:44Z,Candy Crush Soda Saga,691416,,
Voodoo,4.59581,4.59581,12+,195326976,TRUE,13,0,6014,2017-05-16T14:26:51Z,Flappy Dunk,476023,,
Play Perfect,4.81468,4.81468,17+,191522816,FALSE,13,0,6014,2023-03-25T07:00:00Z,Solitaire Smash: Real Cash!,34504,,
Ketchapp,4.34719,4.34719,12+,177169408,TRUE,12.5,0,6014,2016-02-17T13:21:16Z,Stack,41795,,
"Playdots, Inc.",4.42673,4.42673,4+,638638080,TRUE,12,0,6014,2014-05-29T05:20:35Z,Two Dots: Brain Puzzle Games,93483,,
X-Flow,4.80051,4.80051,17+,249973760,FALSE,12,0,6014,2018-07-29T22:10:47Z,Happy Color® Art Coloring Book,2802194,,
Playtika LTD,4.41458,4.41458,17+,416979968,FALSE,12,0,6014,2013-11-20T15:34:42Z,WSOP Poker: Texas Holdem Game,274367,,
Topsmart Mobile Ltd.,3.78354,3.78354,4+,283710464,FALSE,14,0,6014,2023-11-02T07:00:00Z,Color Bubble - Ball Sort Puz,328,,
MY.GAMES B.V.,4.53031,4.53031,4+,769283072,TRUE,13,0,6014,2020-10-26T07:00:00Z,Rush Royale: Tower Defense TD,71702,,
Electronic Arts,4.55661,4.55661,12+,2219650048,TRUE,12,0,6014,2011-12-15T05:19:36Z,The Sims™ FreePlay,336038,,
SEGA,4.67687,4.67687,4+,636035072,TRUE,12,0,6014,2013-03-07T08:00:00Z,Sonic Dash Endless Runner Game,374043,,
Nekki Limited,4.79636,4.79636,9+,372580352,TRUE,12.4,0,6014,2012-12-08T07:06:04Z,Vector: Parkour Run,20094,,
Starfun Studio,4.69685,4.69685,4+,261325824,FALSE,12,0,6014,2023-04-22T07:00:00Z,Triple Master 3D: Goods Match,19172,,
Mobile Fox Limited,4.72146,4.72146,17+,365704192,FALSE,13,0,6014,2022-02-24T08:00:00Z,Bingo Arena - Win Real Money,104054,,
"Kabam Games, Inc.",4.70614,4.70614,12+,1928303616,TRUE,12,0,6014,2014-12-10T16:39:54Z,Marvel Contest of Champions,605297,,
"BitMango, Inc.",4.55561,4.55561,4+,269911040,FALSE,12,0,6014,2018-12-06T22:58:44Z,Bubble Pop! Puzzle Game Legend,75042,,
"Supercent, Inc.",4.67096,4.67096,4+,268194816,FALSE,12.5,0,6014,2023-06-12T07:00:00Z,Snake Clash!,41945,,
Popcore GmbH,4.38532,4.38532,12+,344483840,FALSE,12.5,0,6014,2021-05-21T07:00:00Z,Tap Away 3D,172535,,
Longwind Studio,4.92325,4.92325,4+,146664448,FALSE,12,0,6014,2023-11-03T07:00:00Z,Find N Seek: Spy Hidden Object,9251,,
Candivore LTD,4.57791,4.57791,4+,364262400,FALSE,12,0,6014,2017-07-23T09:13:45Z,Match Masters ‎- PvP Match 3,114882,,
RobTop Games AB,4.45678,4.45678,4+,151165952,FALSE,10,0,6014,2016-12-21T21:53:35Z,Geometry Dash World,50142,,
HOMA GAMES,4.5793,4.5793,17+,378742784,TRUE,13,0,6014,2023-07-12T07:00:00Z,Agent Hunt - Hitman Shooter,21816,,
SUPERSONIC STUDIOS LTD,4.49899,4.49899,12+,376754176,FALSE,12,0,6014,2021-10-05T07:00:00Z,Coloring Match,366314,,
"Supercent, Inc.",4.59508,4.59508,4+,248997888,FALSE,12,0,6014,2023-08-14T07:00:00Z,Paper Delivery Boy,19663,,
Ninja Kiwi,4.85871,4.85871,9+,755813376,TRUE,13,0,6014,2022-02-11T08:00:00Z,Bloons TD 6+,50160,,
Metro Trains Melbourne Pty Ltd,4.66675,4.66675,12+,237308928,FALSE,11,0,6014,2023-05-02T07:00:00Z,Dumb Ways to Die 4,4216,,
RocketAds Ltd,4.70446,4.70446,4+,338360320,TRUE,12,0,6014,2017-04-17T20:21:36Z,Galaxy Attack: Space Shooter,301675,,
SayGames LTD,4.48471,4.48471,17+,237937664,FALSE,12,0,6014,2021-08-06T07:00:00Z,Tower War - Tactical Conquest,42448,,
Kwalee Ltd,4.59536,4.59536,12+,299543552,FALSE,13,0,6014,2021-08-11T07:00:00Z,Traffic Cop 3D,165370,,
"PeopleFun, Inc.",4.89196,4.89196,17+,408351744,FALSE,12.5,0,6014,2019-11-22T08:00:00Z,Wordscapes Search,143642,,
Rollic Games,4.44034,4.44034,17+,207042560,FALSE,12,0,6014,2023-08-10T07:00:00Z,Merge the Jelly,11325,,
Spyke Games,4.80638,4.80638,4+,266653696,FALSE,12,0,6014,2022-09-22T07:00:00Z,Tile Busters,37791,,
MADBOX,4.69684,4.69684,12+,202080256,FALSE,12,0,6014,2018-10-03T03:58:25Z,Stickman Hook,747501,,
Electronic Arts,3.94071,3.94071,4+,217648128,TRUE,13,0,6014,2014-12-17T05:41:23Z,SimCity BuildIt,42787,,
Big Blue Bubble,4.85337,4.85337,4+,1279828992,TRUE,11,0,6014,2012-09-03T19:46:25Z,My Singing Monsters,752980,,
"Netflix, Inc.",4.88284,4.88284,9+,169531392,FALSE,15,0,6014,2023-06-20T07:00:00Z,Bloons TD 6 NETFLIX,23190,,
Feral Interactive Ltd,4.54568,4.54568,17+,2012945408,FALSE,16.5,0,6014,2021-12-16T08:00:00Z,Alien: Isolation,383,,
COGNOSPHERE PTE. LTD.,4.59947,4.59947,12+,3563843584,TRUE,11,0,6014,2023-04-22T07:00:00Z,Honkai: Star Rail,27918,,
FunPlus International AG,4.49106,4.49106,12+,865970176,FALSE,12,0,6014,2024-01-03T08:00:00Z,Sea of Conquest: Pirate War,1232,,
Psyonix LLC,4.34497,4.34497,4+,1349620736,FALSE,12,0,6014,2021-11-29T08:00:00Z,Rocket League Sideswipe,89830,,
Metro Trains Melbourne Pty Ltd,4.24083,4.24083,12+,463626240,TRUE,12,0,6014,2013-05-07T03:03:00Z,Dumb Ways to Die,24046,,
Abc Vietnam telecommunication services company limited,4.71035,4.71035,4+,357779456,FALSE,12,0,6014,2023-06-11T07:00:00Z,Real Car Driving - Racing City,18785,,
TapNation,4.56852,4.56852,12+,430727168,FALSE,12.5,0,6014,2021-01-21T08:00:00Z,Thief Puzzle: to pass a level,74038,,
Gram Games,4.72405,4.72405,9+,298980352,FALSE,12,0,6014,2017-06-28T07:59:09Z,Merge Dragons!,386593,,
Electronic Arts,4.82337,4.82337,9+,162124800,TRUE,12,0,6014,2014-11-13T21:47:44Z,Plants vs. Zombies™,707272,,
SUPERSONIC STUDIOS LTD,4.56248,4.56248,12+,494500864,FALSE,12,0,6014,2022-02-11T08:00:00Z,Tall Man Run,280147,,
"Imangi Studios, LLC",4.49996,4.49996,9+,240638976,TRUE,11,0,6014,2013-01-17T08:00:00Z,Temple Run 2,465607,,
"BoomBit, Inc.",4.14562,4.14562,12+,276460544,FALSE,12,0,6014,2022-12-07T08:00:00Z,Ship Ramp Jumping,2431,,
Guru Smart Holding Limited,4.72032,4.72032,4+,433093632,FALSE,13,0,6014,2021-12-27T08:00:00Z,Water Sort Puzzle - Sort Color,43494,,
SUPERSONIC STUDIOS LTD,4.57569,4.57569,12+,382776320,FALSE,12,0,6014,2021-08-30T07:00:00Z,Move People,112584,,
Reworks,4.73203,4.73203,17+,130743296,TRUE,12.4,0,6014,2020-04-10T07:00:00Z,Redecor - Home Design Game,248420,,
SLAY GmbH,4.79033,4.79033,4+,211951616,FALSE,14,0,6014,2023-09-30T07:00:00Z,Pengu - Virtual Pets,38854,,
Lowtech Studios LLC,3.98498,3.98498,4+,26095616,FALSE,9,0,6014,2016-03-25T17:01:46Z,slither.io,220833,,
Crazy Labs,4.57414,4.57414,12+,184979456,FALSE,12,0,6014,2020-08-26T07:00:00Z,Acrylic Nails!,374290,,
Hitapps Inc,4.54212,4.54212,12+,180584448,FALSE,13,0,6014,2022-03-04T08:00:00Z,Figgerits - Word Puzzle Games,43990,,
Aviagames Inc.,4.43159,4.43159,17+,424357888,FALSE,12,0,6014,2020-08-11T07:00:00Z,Bingo Clash: Win Real Cash,93318,,
Pixelvoid Games Ltd,4.3989,4.3989,4+,193022976,FALSE,12,0,6014,2019-10-23T07:00:00Z,Mods & Skins for Minecraft PE,64404,,
Voodoo,4.66812,4.66812,12+,700018688,FALSE,13,0,6014,2019-06-28T14:40:17Z,Crazy Kick! Fun Football game,591437,,
Lapusanu Patriciu,4.41605,4.41605,12+,176978944,FALSE,11,0,6014,2021-10-03T07:00:00Z,Police Simulator Cop Car Games,30667,,
Infinitous Games,4.67865,4.67865,4+,45467648,FALSE,13,0,6014,2024-01-18T08:00:00Z,Connections - Word Game,2614,,
AI Games FZ,4.34884,4.34884,12+,262817792,TRUE,13,0,6014,2018-03-20T16:15:40Z,Rise Up,782226,,
Kwalee Ltd,4.50656,4.50656,12+,221087744,FALSE,11,0,6014,2019-03-11T04:50:54Z,Draw it,501594,,
Vita Studio,4.65852,4.65852,12+,222320640,FALSE,12,0,6014,2023-09-24T07:00:00Z,Vita Block for Seniors,28412,,
FunPlus International AG,4.23756,4.23756,12+,1230920704,TRUE,12,0,6014,2022-09-26T07:00:00Z,Stormshot: Isle of Adventure,24011,,
Halfbrick Studios,4.74759,4.74759,4+,1045825536,TRUE,12,0,6014,2020-11-04T08:00:00Z,Fruit Ninja 2,101046,,
HOMA GAMES,4.53411,4.53411,17+,322314240,FALSE,12.5,0,6014,2023-11-24T08:00:00Z,Rescue Cop: Shooting Game,15420,,
Kooapps,4.45251,4.45251,4+,137755648,TRUE,13,0,6014,2023-05-04T07:00:00Z,Snake.io+,6128,,
Matchingham Games,4.42568,4.42568,12+,350014464,FALSE,12.5,0,6014,2021-11-03T07:00:00Z,"Braindom 3: Smart, Brain Games",13200,,
Genesis Network,4.0866,4.0866,12+,983680000,FALSE,11,0,6014,2023-04-15T07:00:00Z,Epic War:Teleport run,1582,,
Chengdu Warrior Tech Limited,4.79549,4.79549,9+,525242368,FALSE,11,0,6014,2022-04-13T07:00:00Z,Idle Office Tycoon-Money game,36909,,
Vita Studio,4.57764,4.57764,4+,186850304,FALSE,12,0,6014,2023-12-01T08:00:00Z,Vita Mahjong for Seniors,32946,,
Popcore GmbH,4.3655,4.3655,12+,332726272,FALSE,12.5,0,6014,2020-01-24T08:00:00Z,Pull the Pin,249690,,
Voodoo,4.58826,4.58826,17+,214221824,FALSE,13,0,6014,2019-02-28T04:03:55Z,aquapark.io,2294792,,
SUPERSONIC STUDIOS LTD,4.49679,4.49679,9+,330516480,FALSE,12,0,6014,2020-06-01T07:00:00Z,Stacky Dash,360780,,
Gaijin Distribution,4.82348,4.82348,9+,556993536,FALSE,15,0,6014,2023-08-15T07:00:00Z,War Thunder Mobile,28513,,
Fingersoft,4.59651,4.59651,9+,169499648,TRUE,11,0,6014,2012-11-08T23:57:05Z,Hill Climb Racing,57870,,
Mattel163 Limited,4.88729,4.88729,4+,249123840,FALSE,11,0,6014,2021-10-23T07:00:00Z,Skip-Bo,141110,,
MotionVolt Games Oy,4.61049,4.61049,12+,343288832,FALSE,11,0,6014,2016-08-20T02:57:32Z,Flip Diving,87435,,
Gameloft,4.77206,4.77206,12+,3243291648,TRUE,13,0,6014,2018-08-01T10:44:32Z,Asphalt 9: Legends,977946,,
UNICO STUDIO,4.81193,4.81193,4+,239586304,FALSE,12.5,0,6014,2023-04-04T07:00:00Z,Brain Test 4: Tricky Friends,23534,,
RobTop Games AB,4.71088,4.71088,4+,131918848,FALSE,10,0,6014,2015-12-19T08:51:08Z,Geometry Dash Meltdown,190944,,
"BUILDING-BLOCKS NETWORK TECHNOLOGY CO.,LIMITED",4.43313,4.43313,12+,1568589824,TRUE,10,0,6014,2020-08-21T07:00:00Z,Puzzles & Survival,46852,,
SayGames LTD,4.60043,4.60043,12+,267237376,FALSE,12,0,6014,2021-12-14T08:00:00Z,DOP 4: Draw One Part,68608,,
Halfbrick Studios,4.73719,4.73719,9+,317115392,TRUE,11,0,6014,2011-09-01T05:22:24Z,Jetpack Joyride,90770,,
"Hong Kong Ke Mo software Co., Limited",4.21514,4.21514,12+,1084275712,FALSE,12,0,6014,2018-10-25T12:18:48Z,Age of Origins:Tower Defense,52514,,
Fingersoft,4.66321,4.66321,9+,276051968,TRUE,12,0,6014,2016-12-07T22:37:39Z,Hill Climb Racing 2,151014,,
Crazy Labs,4.59471,4.59471,12+,202637312,FALSE,12,0,6014,2020-11-17T08:00:00Z,Phone Case DIY,511413,,
G-CONG NETWORK,4.67454,4.67454,12+,707003392,FALSE,12,0,6014,2023-11-19T08:00:00Z,Nobody's Adventure Chop-Chop,10674,,
Kongregate,4.27121,4.27121,4+,214433792,TRUE,12,0,6014,2013-09-12T06:33:15Z,Where's My Water? 2,11061,,
Office Create Corp.,4.04244,4.04244,4+,172136448,TRUE,11,0,6014,2015-05-14T10:32:31Z,Cooking Mama: Let's cook!,8317,,
KidultLovin,4.72208,4.72208,12+,207944704,FALSE,12,0,6014,2021-11-09T08:00:00Z,Jigsawscapes® - Jigsaw Puzzles,111831,,
Boombox Games LTD,4.92297,4.92297,4+,606408704,TRUE,12,0,6014,2022-04-13T07:00:00Z,Triple Match 3D,230267,,
Game Veterans,4.28017,4.28017,12+,285097984,FALSE,11,0,6014,2023-10-04T07:00:00Z,Idle Outpost: Business Game,464,,
D2M STUDIO COMPANY LIMITED,4.52904,4.52904,12+,232514560,FALSE,13,0,6014,2023-05-17T07:00:00Z,Cake Sort - Color Puzzle Game,3977,,
Spektra Games,4.61892,4.61892,4+,1610270720,FALSE,14,0,6014,2022-10-03T07:00:00Z,Parking Master Multiplayer 2,21195,,
Farlight Games,0,0,12+,341595136,FALSE,11,0,6014,2024-03-27T07:00:00Z,AFK Journey,0,,
RobTop Games AB,4.50298,4.50298,4+,134063104,FALSE,10,0,6014,2017-12-21T21:36:05Z,Geometry Dash SubZero,60832,,
KAYAC Inc.,4.43783,4.43783,17+,129567744,FALSE,12,0,6014,2021-04-17T07:00:00Z,Ball Run 2048,89121,,
Mythical Games,4.7542,4.7542,4+,1034369024,FALSE,13.2,0,6014,2023-04-26T07:00:00Z,NFL Rivals - Football Game,121246,,
Azur Interactive Games Limited,4.65779,4.65779,17+,3103031296,TRUE,14,0,6014,2017-11-22T17:33:33Z,World War Heroes: WW2 FPS PVP,175374,,
SayGames LTD,4.63956,4.63956,4+,217501696,FALSE,12,0,6014,2023-12-01T08:00:00Z,States Builder: Trade Empire,2877,,
First Touch Games Ltd.,4.57059,4.57059,4+,596939776,FALSE,12,0,6014,2020-01-15T08:00:00Z,Dream League Soccer 2024,429201,,
treeplla Inc.,4.87295,4.87295,4+,241002496,FALSE,13,0,6014,2023-01-10T08:00:00Z,Cat Snack Bar: Food Games,78597,,
Adam Feragne,4.72679,4.72679,4+,111636480,FALSE,13,0,6014,2018-03-20T04:09:38Z,Dilly for Fortnite Mobile App,101438,,
SUPERSONIC STUDIOS LTD,4.67778,4.67778,12+,252056576,FALSE,12,0,6014,2022-05-02T07:00:00Z,Basket Battle,180255,,
GARENA INTERNATIONAL I PRIVATE LIMITED,4.00179,4.00179,12+,1310837760,FALSE,11,0,6014,2021-09-27T07:00:00Z,Free Fire MAX,30786,,
Outfit7 Limited,4.4524,4.4524,4+,252563456,TRUE,12,0,6014,2020-06-11T07:00:00Z,My Talking Tom Friends,242472,,
Zuuks Games,4.50038,4.50038,4+,1842068480,TRUE,12,0,6014,2021-09-08T07:00:00Z,Truck Simulator : Ultimate,163485,,
INFOLD PTE. LTD.,4.37906,4.37906,12+,3755137024,FALSE,12,0,6014,2024-01-17T08:00:00Z,Love and Deepspace,3725,,
LIHUHU PTE. LTD.,4.70101,4.70101,4+,271993856,TRUE,12,0,6014,2020-09-15T07:00:00Z,Match Triple 3D: Matching Tile,250249,,
Freeplay LLC,4.60358,4.60358,4+,254123008,FALSE,12,0,6014,2023-05-29T07:00:00Z,Ride Master: Car Builder Game,5199,,
MADBOX,4.7683,4.7683,4+,323185664,TRUE,12,0,6014,2021-01-31T08:00:00Z,Pocket Champs PVP Racing Games,107770,,
KidultLovin,4.67309,4.67309,4+,209207296,FALSE,12,0,6014,2018-02-19T00:48:59Z,Bible Word Puzzle - Word Games,355793,,
Hieu Nguyen Trung,4.80026,4.80026,4+,193828864,FALSE,13,0,6014,2023-12-31T08:00:00Z,Left or Right: Woman Fashions,3099,,
Plarium Global Ltd,4.71051,4.71051,12+,240519168,FALSE,11,0,6014,2019-03-01T16:53:43Z,RAID: Shadow Legends,461854,,
SUPERSONIC STUDIOS LTD,4.62525,4.62525,12+,258998272,TRUE,12,0,6014,2020-02-26T08:00:00Z,Hide 'N Seek!,480536,,
MASOMO LIMITED,4.6749,4.6749,4+,216248320,TRUE,12,0,6014,2018-04-22T04:35:47Z,Head Ball 2 - Soccer Game,179132,,
SayGames LTD,4.56961,4.56961,12+,332632064,FALSE,12,0,6014,2022-11-27T08:00:00Z,Vehicle Masters,28107,,
SUPERSONIC STUDIOS LTD,4.23589,4.23589,12+,435789824,FALSE,12,0,6014,2022-12-13T08:00:00Z,Traffic Jam Fever,16669,,
Lavkush Gupta,4.5476,4.5476,12+,1406671872,TRUE,12,0,6014,2017-01-16T07:37:32Z,Car Parking - Driving School,113641,,
ZenLife Games Pte. Ltd.,4.85045,4.85045,9+,492142592,FALSE,11,0,6014,2017-12-13T01:49:35Z,Cooking Madness-Kitchen Frenzy,649799,,
Aviagames Inc.,4.86516,4.86516,17+,343160832,FALSE,12,0,6014,2022-08-18T07:00:00Z,8 Ball Strike: Win Real Cash,17168,,
My Daily Bread LLC,4.95526,4.95526,12+,164562944,FALSE,12.5,0,6014,2022-07-14T07:00:00Z,Daily Bible Trivia: Quiz Games,61865,,
Game Story,4.78594,4.78594,17+,219866112,FALSE,11,0,6014,2021-11-22T08:00:00Z,Bingo Bling: Win Real Cash,96713,,
TAP4FUN (HONGKONG) LIMITED,4.58388,4.58388,12+,1309889536,FALSE,12,0,6014,2021-06-23T07:00:00Z,Kingdom Guard:Tower Defense TD,33668,,
HOMA GAMES,4.76072,4.76072,4+,458762240,FALSE,13,0,6014,2022-03-08T08:00:00Z,Aquarium Land - Fishbowl World,136935,,
APPS TEKNOLOJI ANONIM SIRKETI,4.73273,4.73273,12+,273342464,FALSE,12.5,0,6014,2022-08-31T07:00:00Z,Drill and Collect - Idle Miner,26026,,
AI Games FZ,4.62263,4.62263,12+,289510400,FALSE,13,0,6014,2020-01-18T08:00:00Z,Epic Race 3D – Parkour Game,220838,,
GAME START LLC,4.84937,4.84937,4+,151200768,TRUE,13,0,6014,2023-09-15T07:00:00Z,Japanese Rural Life Adventure,9208,,
Lion Studios Plus,4.73635,4.73635,17+,460496896,FALSE,13,0,6014,2022-10-21T07:00:00Z,Found It! Hidden Object Game,38817,,
Playcus Limited,4.57015,4.57015,4+,757131264,FALSE,12,0,6014,2023-10-24T07:00:00Z,No Hesi Car Traffic Racing,1347,,
Jakub Koziol,4.65001,4.65001,12+,65652736,FALSE,12,0,6014,2017-08-23T08:52:28Z,Little Alchemy 2,10575,,
ALICTUS YAZILIM A.S.,4.49613,4.49613,12+,275780608,FALSE,12.5,0,6014,2022-09-20T07:00:00Z,Fade Master 3D: Barber Shop,74259,,
Bandai Namco Entertainment Inc.,4.77687,4.77687,12+,387028992,TRUE,11,0,6014,2018-05-31T09:06:23Z,DRAGON BALL LEGENDS,687009,,
Vita Studio,4.79364,4.79364,4+,97899520,FALSE,13,0,6014,2023-08-15T07:00:00Z,Vita Color for Seniors,88841,,
Vita Studio,4.70068,4.70068,4+,235927552,FALSE,12,0,6014,2023-04-25T07:00:00Z,Vita Solitaire for Seniors,278584,,
Freeplay LLC,4.6615,4.6615,12+,221063168,FALSE,12,0,6014,2022-12-22T08:00:00Z,Snake Run Race・3D Running Game,86394,,
RUBY OYUN VE YAZILIM DANISMANLIK SANAYI TICARET ANONIM SIRKETI,4.52733,4.52733,12+,255140864,FALSE,12.5,0,6014,2022-09-27T07:00:00Z,My Tidy Life,35012,,
Futureplay,4.63676,4.63676,4+,432654336,FALSE,13,0,6014,2020-09-22T07:00:00Z,Merge Gardens,27786,,
Longwind Studio,4.82544,4.82544,12+,189463552,FALSE,12,0,6014,2023-01-17T08:00:00Z,Tap Out Blocks：3D Block Puzzle,16143,,
SUPERSONIC STUDIOS LTD,4.69156,4.69156,12+,296023040,FALSE,12,0,6014,2020-12-09T08:00:00Z,Draw The Line 3D,48946,,
nerByte GmbH,4.75474,4.75474,12+,33807360,TRUE,13,0,6014,2016-02-02T21:31:27Z,Solitaire: Cards Games 2023,90407,,
OLIGATE INC.,4.01653,4.01653,4+,357640192,FALSE,12,0,6014,2023-07-07T07:00:00Z,Wedding Judge,242,,
IDSI ARASTIRMA GELISTIRME YAZILIM BILGISAYAR SANAYI VE TICARET LIMITED SIRKETI,4.66193,4.66193,17+,245933056,FALSE,12.2,0,6014,2022-05-07T07:00:00Z,Rich Inc. Idle Life Sim Empire,28340,,
Freeplay LLC,4.27453,4.27453,4+,373878784,FALSE,13,0,6014,2023-12-24T08:00:00Z,Mow and Trim,1060,,
Hutch Games Ltd,4.6935,4.6935,4+,729950208,FALSE,13,0,6014,2023-10-17T07:00:00Z,Forza Customs - Restore Cars,18163,,
清 周,4.89943,4.89943,12+,264745984,FALSE,11,0,6014,2021-01-12T08:00:00Z,BlockPuz - Block Puzzles Games,136117,,
Lilith Games,4.49726,4.49726,9+,1503665152,FALSE,11,0,6014,2018-09-20T19:16:15Z,Rise of Kingdoms,162577,,
Guru Smart Holding Limited,4.81829,4.81829,12+,212120576,FALSE,12,0,6014,2021-06-23T07:00:00Z,Solitaire - Card Games Classic,36123,,
PlaySimple Games Pte Ltd,4.85423,4.85423,4+,209376256,TRUE,12,0,6014,2017-09-19T00:23:02Z,Crossword Jam: Fun Word Search,423157,,
Game Veterans,4.63021,4.63021,12+,334036992,FALSE,11,0,6014,2021-06-21T07:00:00Z,Idle Lumber Empire - Wood Game,78268,,
"Scopely, Inc.",4.58793,4.58793,12+,321652736,TRUE,13,0,6014,2018-03-28T16:11:18Z,MARVEL Strike Force: Squad RPG,255556,,
"BoomBit, Inc.",3.78619,3.78619,12+,325499904,FALSE,12,0,6014,2023-07-06T07:00:00Z,Scoring Champion,449,,
无锡地鼠洞网络科技有限公司,4.73911,4.73911,12+,354118656,FALSE,11,0,6014,2023-03-11T08:00:00Z,Satisgame,2112,,
Valve,3.25441,3.25441,17+,55849984,FALSE,11,0,6014,2019-05-16T02:12:49Z,Steam Link,2209,,
tinyBuild LLC,3.92893,3.92893,9+,1738934272,TRUE,13,0,6014,2018-08-05T16:42:18Z,Hello Neighbor,120316,,
Voodoo,4.51987,4.51987,12+,330479616,FALSE,13,0,6014,2019-12-20T08:00:00Z,Woodturning 3D,281434,,
Longwind Studio,4.92494,4.92494,4+,211180544,FALSE,12,0,6014,2020-07-29T07:00:00Z,Solitare HD- Classic Card Game,22741,,
Easybrain,4.65132,4.65132,12+,156400640,TRUE,14,0,6014,2019-03-23T12:51:35Z,Blockudoku - Block Puzzle,568503,,
HOMA GAMES,4.68065,4.68065,4+,205279232,FALSE,12.5,0,6014,2022-06-24T07:00:00Z,New Classic Solitaire Klondike,12638,,
River Game HK Limited,4.76117,4.76117,12+,653614080,TRUE,10,0,6014,2024-01-31T08:00:00Z,Top Heroes,582,,
FlyBird Limited,4.61444,4.61444,4+,491943936,FALSE,11,0,6014,2023-01-20T08:00:00Z,Adventure Island Merge,10499,,
Mattel163 Limited,4.83283,4.83283,4+,351628288,FALSE,9,0,6014,2019-10-12T07:00:00Z,Phase 10: World Tour,455400,,
EYEWIND LIMITED,4.6363,4.6363,4+,256303104,FALSE,12,0,6014,2023-10-27T07:00:00Z,My Cruise,1383,,
Voodoo,4.54282,4.54282,12+,433161216,FALSE,13,0,6014,2022-01-08T08:00:00Z,Uboat Attack,155408,,
Lessmore UG (haftungsbeschränkt),4.74496,4.74496,12+,328538112,FALSE,13,0,6014,2022-02-10T08:00:00Z,Eatventure,45217,,
Peak Games,4.71508,4.71508,12+,395863040,FALSE,12,0,6014,2017-08-15T08:15:03Z,Toon Blast,2459678,,
Crowdstar LLC,4.58976,4.58976,4+,297856000,FALSE,11,0,6014,2016-11-15T22:30:26Z,Design Home™: House Makeover,489463,,
Shapes and Stories LLC,4.80546,4.80546,4+,119040000,TRUE,13,0,6014,2016-02-25T04:11:23Z,Blackbox,80333,,
ZeptoLab UK Limited,4.76269,4.76269,4+,292659200,TRUE,9,0,6014,2015-09-23T11:22:23Z,Cut the Rope,249318,,
IEC GLOBAL PTY LTD,4.71643,4.71643,12+,470799360,TRUE,12.5,0,6014,2020-01-13T08:00:00Z,Ball Sort Puzzle,232924,,
SPORT NEWCO,4.62092,4.62092,17+,514429952,FALSE,13,0,6014,2021-04-26T07:00:00Z,Blitz - Win Cash,186765,,
Goodgame Studios,4.66603,4.66603,4+,327089152,FALSE,15,0,6014,2023-08-16T07:00:00Z,Sunshine Island: Farm Life,2599,,
"BoomBit, Inc.",3.90098,3.90098,12+,316973056,FALSE,12,0,6014,2022-06-13T07:00:00Z,Falling Art Ragdoll Simulator,3858,,
